id	lastname	firstname	faculty	institute	institution_long
FIS_109554	Schittkowski	NN	MED	Klinik und Poliklinik für Augenheilkunde	Klinik und Poliklinik für Augenheilkunde
FIS_88854	Trabandt	NN	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin A
FIS_106081	Wiedemann	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Zahnerhaltung,Parodontologie, Endodontologie; Präventive Zahnmedizin und Kinderzahnheilkunde
FIS_31500	Eickholz	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Zahnerhaltung,Parodontologie, Endodontologie; Präventive Zahnmedizin und Kinderzahnheilkunde
FIS_103274	Haq	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Zahnerhaltung,Parodontologie, Endodontologie; Präventive Zahnmedizin und Kinderzahnheilkunde
FIS_29123	Santamaria	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Zahnerhaltung,Parodontologie, Endodontologie; Präventive Zahnmedizin und Kinderzahnheilkunde
FIS_44939	Frenzel	NN	MED	Klinik und Poliklinik für Psychiatrie und Psychotherapie	Klinik und Poliklinik für Psychiatrie und Psychotherapie
FIS_109574	Laugisch	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Zahnerhaltung,Parodontologie, Endodontologie; Präventive Zahnmedizin und Kinderzahnheilkunde
FIS_97044	Dickel	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Klinik und Poliklinik für Mund-Kiefer-Gesichtschirurgie/Plastische Operationen
FIS_106074	Wentorp	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Zahnerhaltung,Parodontologie, Endodontologie; Präventive Zahnmedizin und Kinderzahnheilkunde
FIS_109579	Eskaf	NN	MED	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin
FIS_80493	Zacharias	NN	MED	Klinik und Poliklinik für Psychiatrie und Psychotherapie	Klinik und Poliklinik für Psychiatrie und Psychotherapie
FIS_113769	Markus	NN	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin B
FIS_80248	Repp	NN	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. SHIP KEF
FIS_109680	Grabe	NN	MED	Klinik und Poliklinik für Psychiatrie und Psychotherapie	Klinik und Poliklinik für Psychiatrie und Psychotherapie
FIS_109700	Grabe	NN	MED	Klinik und Poliklinik für Psychiatrie und Psychotherapie	Klinik und Poliklinik für Psychiatrie und Psychotherapie
FIS_93308	Meißner	NN	MNF	Institut für Mathematik und Informatik	Institut für Mathematik und Informatik / AG Bioinformatik
FIS_109753	Schäfer	NN	MNF	Institut für Mikrobiologie	Institut für Mikrobiologie
FIS_106007	Wang	Haitao	MNF	Institut für Mikrobiologie	Institut für Mikrobiologie / Abteilung Bakterienphysiologie
FIS_100848	Ziegert	Nadja	MED	Deutsches Zentrum für Neurodegenerative Erkrankungen Rostock	Deutsches Zentrum für Neurodegenerative Erkrankungen Rostock / Greifswald Teilstandort Greifswald
FIS_70407	Seifert	NN	MED	Klinik und Poliklinik für Neurochirurgie	Klinik und Poliklinik für Neurochirurgie
FIS_104852	Herzog	NN	MED	Institut für Pharmakologie	Institut für Pharmakologie / Abt. Allgemeine Pharmakologie
FIS_107589	Rauch	NN	MED	Institut für Pharmakologie	Institut für Pharmakologie / Abt. Allgemeine Pharmakologie
FIS_109981	Van	NN	MED	Klinik und Poliklinik für Psychiatrie und Psychotherapie	Klinik und Poliklinik für Psychiatrie und Psychotherapie
FIS_110026	Bleckwenn	NN	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. SHIP KEF
FIS_110076	Liedtke	NN	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_84814	Käding	Christoph	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_110077	Döring	NN	MED	Institut für Pathologie	Institut für Pathologie
FIS_94608	Annweiler	NN	MED	Institut für Pathologie	Institut für Pathologie
FIS_105644	Burkert	NN	MED	Institut für Pathologie	Institut für Pathologie
FIS_105643	Ehricke	NN	MED	Institut für Pathologie	Institut für Pathologie
FIS_108596	Yasser	Mohd	MED	Institut für Pathologie	Institut für Pathologie
FIS_1816	Hartwig	Christoph	MED	Zentrum für Radiologie	Zentrum für Radiologie / Klinik und Poliklinik für Strahlentherapie
FIS_110126	Stühler	NN	MED	Klinik und Poliklinik für Urologie	Klinik und Poliklinik für Urologie
FIS_58059	Bedke	NN	MED	Klinik und Poliklinik für Urologie	Klinik und Poliklinik für Urologie
FIS_110128	Burchardt	NN	MED	Klinik und Poliklinik für Urologie	Klinik und Poliklinik für Urologie
FIS_110130	Kroeger	NN	MED	Klinik und Poliklinik für Urologie	Klinik und Poliklinik für Urologie
FIS_110125	Oster	NN	MED	Institut für Medizinische Biochemie und Molekularbiologie	Institut für Medizinische Biochemie und Molekularbiologie
FIS_106060	Glaeser	NN	MED	Institut für Medizinische Biochemie und Molekularbiologie	Institut für Medizinische Biochemie und Molekularbiologie
FIS_110080	Evert	NN	MED	Institut für Pathologie	Institut für Pathologie
FIS_65845	Schön	NN	MED	Interfakultäres Institut für Genetik und Funktionelle Genomforschung	Interfakultäres Institut für Genetik und Funktionelle Genomforschung / Abt. Funktionelle Genomforschung
FIS_110172	Schnoeder	NN	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin C
FIS_69749	Feng	NN	MED	Institut für Community Medicine	Institut für Community Medicine/ Abteilung für Methoden der Community Medicine
FIS_77170	Feng	NN	MED	Institut für Community Medicine	Institut für Community Medicine/ Abteilung für Methoden der Community Medicine
FIS_110260	Vitense	NN	MNF	Institut für Mathematik und Informatik	Institut für Mathematik und Informatik / AG Biomathematik
FIS_110278	Deutschmann	NN	MNF	Institut für Mathematik und Informatik	Institut für Mathematik und Informatik
FIS_45138	Fischer	Mareike	MNF	Institut für Mathematik und Informatik	Institut für Mathematik und Informatik / AG Stochastik-Fraktale
FIS_110304	Akmann	NN	MED	Klinik und Poliklinik für Augenheilkunde	Klinik und Poliklinik für Augenheilkunde
FIS_110318	Lommatzsch	NN	MED	Klinik und Poliklinik für Augenheilkunde	Klinik und Poliklinik für Augenheilkunde
FIS_93268	Busch	Martin	MED	Klinik und Poliklinik für Augenheilkunde	Klinik und Poliklinik für Augenheilkunde
FIS_109394	Marino	Joany Valentina	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. SHIP KEF
FIS_56684	Kostiucenko	Anastasija	PHIL	Institut für Slawistik	Institut für Slawistik
FIS_110509	Braun	NN	MED	Institut für Klinische Chemie und Laboratoriumsmedizin	Institut für Klinische Chemie und Laboratoriumsmedizin
FIS_82779	Rübsam	Marie-Luise	MED	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin
FIS_65024	von	Felix	MED	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin
FIS_102661	Herzberg	NN	MED	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin
FIS_107340	Klehr	NN	MED	Klinik und Poliklinik für Neurologie	Klinik und Poliklinik für Neurologie
FIS_107100	Graf	NN	PHIL	Institut für Deutsche Philologie	Institut für Deutsche Philologie / LS für Germanistische Sprachwissenschaft
FIS_76151	Meene	NN	MNF	Institut für Mikrobiologie	Institut für Mikrobiologie / Abteilung Bakterienphysiologie
FIS_110591	Wang	NN	MNF	Institut für Mikrobiologie	Institut für Mikrobiologie / Abteilung Bakterienphysiologie
FIS_76012	Gierse	Laurin Christopher	MNF	Institut für Mikrobiologie	Institut für Mikrobiologie / Abteilung Mikrobielle Physiologie und Molekularbiologie
FIS_56748	Graf	NN	MNF	Institut für Mikrobiologie	Institut für Mikrobiologie / Abteilung Mikrobielle Physiologie und Molekularbiologie
FIS_114308	Rüddel	NN	MED	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin
FIS_111264	Klein	NN	MED	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin
FIS_111267	Sprössel	NN	MED	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin
FIS_111270	Gümbel	NN	MED	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin
FIS_111271	Bakir	NN	MED	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin
FIS_92290	Núnez	NN	MED	Interfakultäres Institut für Genetik und Funktionelle Genomforschung	Interfakultäres Institut für Genetik und Funktionelle Genomforschung / Abt. Funktionelle Genomforschung
FIS_92234	Ferrero	Borja	MNF	Institut für Mikrobiologie	Institut für Mikrobiologie / Abteilung Mikrobielle Proteomics
FIS_930	Goeze	Christian	MED	Institut für Community Medicine	Institut für Community Medicine / Abteilung für Präventionsforschung und Sozialmedizin
FIS_111362	Khole	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Zahnerhaltung,Parodontologie, Endodontologie; Präventive Zahnmedizin und Kinderzahnheilkunde
FIS_111402	Sönnichsen	NN	MED	Institut für Immunologie und Transfusionsmedizin	Institut für Immunologie und Transfusionsmedizin / Abt. Transfusionsmedizin
FIS_47961	Rohrschneider	NN	MED	Klinik und Poliklinik für Augenheilkunde	Klinik und Poliklinik für Augenheilkunde
FIS_91348	Simm	Stefan	MED	Institut für Bioinformatik	Institut für Bioinformatik
FIS_110567	Leitermann	NN	MED	Institut für Anatomie und Zellbiologie	Institut für Anatomie und Zellbiologie
FIS_65360	Plocke	NN	MED	Interfakultäres Institut für Genetik und Funktionelle Genomforschung	Interfakultäres Institut für Genetik und Funktionelle Genomforschung / Abt. Funktionelle Genomforschung
FIS_24944	Tüngler	NN	MED	Klinik und Poliklinik für Psychiatrie und Psychotherapie	Klinik und Poliklinik für Psychiatrie und Psychotherapie
FIS_111451	Röder	NN	MED	Klinik und Poliklinik für Psychiatrie und Psychotherapie	Klinik und Poliklinik für Psychiatrie und Psychotherapie
FIS_109274	Voigt	Anika	MNF	Institut für Pharmazie	Institut für Pharmazie / AG Pharmazeutische und Medizinische Chemie
FIS_78098	Schriegel	NN	MED	Zentrum für Kinder- und Jugendmedizin	Zentrum für Kinder- und Jugendmedizin / Klinik und Poliklinik für Kinder- und Jugendmedizin / Pädiatrische Onkologie und Hämatologie
FIS_103310	Hirt	Carsten	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin C
FIS_111562	Shoubash	NN	MED	Klinik und Poliklinik für Neurochirurgie	Klinik und Poliklinik für Neurochirurgie
FIS_103447	Eördögh	NN	MED	Klinik und Poliklinik für Neurochirurgie	Klinik und Poliklinik für Neurochirurgie
FIS_111592	Altmann	NN	MED	Klinik und Poliklinik für Neurochirurgie	Klinik und Poliklinik für Neurochirurgie
FIS_111593	Paland	NN	MED	Institut für Pharmakologie	Institut für Pharmakologie / Abt. Allgemeine Pharmakologie
FIS_100988	Caetano	Pedro Miguel	MED	Klinik und Poliklinik für Urologie	Klinik und Poliklinik für Urologie
FIS_1648	Rönnau	Cindy	MED	Klinik und Poliklinik für Urologie	Klinik und Poliklinik für Urologie
FIS_104591	Kersting	NN	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_45911	Maier-Weidmann	Michaela	MED	Zentrum für Kinder- und Jugendmedizin	Zentrum für Kinder- und Jugendmedizin / Klinik und Poliklinik für Kinder- und Jugendmedizin / Neonatologie und Pädiatrische Intensivmedizin
FIS_64507	Struppe	Linda	MED	Zentrum für Kinder- und Jugendmedizin	Zentrum für Kinder- und Jugendmedizin / Klinik und Poliklinik für Kinder- und Jugendmedizin / Neonatologie und Pädiatrische Intensivmedizin
FIS_67720	Koop	Sabrina	MED	Zentrum für Kinder- und Jugendmedizin	Zentrum für Kinder- und Jugendmedizin / Klinik und Poliklinik für Kinder- und Jugendmedizin / Neonatologie und Pädiatrische Intensivmedizin
FIS_108013	Schütt	Jacqueline	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin C
FIS_107289	Brioli	Annamaria	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin C
FIS_89742	Pierdant	Guillermo	MED	Klinik und Poliklinik für Frauenheilkunde und Geburtshilfe	Klinik und Poliklinik für Frauenheilkunde und Geburtshilfe
FIS_419	Westphal	Kristin	MED	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin	Klinik für Anästhesie, Intensiv-, Notfall- und Schmerzmedizin
FIS_111709	Wiesmueller	NN	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_111711	Langheinrich	NN	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_111737	Kading	NN	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_99516	Khabipov	Aydar	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_111744	Hoene	NN	MED	Klinik und Poliklinik für Chirurgie	Klinik und Poliklinik für Chirurgie / Abt. für Allgemeine Chirurgie, Viszeral-, Thorax und Gefäßchirurgie
FIS_111763	Michalowsky	NN	MED	Deutsches Zentrum für Neurodegenerative Erkrankungen Rostock	Deutsches Zentrum für Neurodegenerative Erkrankungen Rostock / Greifswald Teilstandort Greifswald
FIS_111694	Wenzel	NN	MED	Institut für Pharmakologie	Institut für Pharmakologie / Abt. Allgemeine Pharmakologie
FIS_86372	Brockmöller	NN	MED	Institut für Pharmakologie	Institut für Pharmakologie / Abt. Klinische Pharmakologie
FIS_106113	Moser	Frank-Michael	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. Versorgungsepidemiologie und Community Health
FIS_95326	Wöller	Nico	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. Versorgungsepidemiologie und Community Health
FIS_92202	Fielitz	Britta	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin B
FIS_109300	Li	NN	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin B
FIS_110580	Graeger	NN	MED	Zentrum für Innere Medizin	Zentrum für Innere Medizin / Klinik für Innere Medizin B / Kardiologie
FIS_111974	Naeem	NN	MED	Institut für Community Medicine	Institut für Community Medicine
FIS_106586	Mousa	Mohammed	MED	Institut für Community Medicine	Institut für Community Medicine / Abt. SHIP KEF
FIS_112046	Wolff	NN	MED	Klinik und Poliklinik für Urologie	Klinik und Poliklinik für Urologie
FIS_112142	Burchardt	NN	MED	Klinik und Poliklinik für Urologie	Klinik und Poliklinik für Urologie
FIS_112143	Kroeger	NN	MED	Klinik und Poliklinik für Urologie	Klinik und Poliklinik für Urologie
FIS_110473	Walter	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Zahnerhaltung,Parodontologie, Endodontologie; Präventive Zahnmedizin und Kinderzahnheilkunde
FIS_106212	Hami	NN	MED	Institut für Anatomie und Zellbiologie	Institut für Anatomie und Zellbiologie
FIS_87302	Keiser	NN	MED	Institut für Pharmakologie	Institut für Pharmakologie / Abt. Klinische Pharmakologie
FIS_99657	Nawroth	NN	MED	Brustzentrum	Brustzentrum
FIS_97225	Unger	NN	MED	Brustzentrum	Brustzentrum
FIS_100578	Schäfer	NN	MED	Institut für Community Medicine	Institut für Community Medicine / Abteilung für Präventionsforschung und Sozialmedizin
FIS_18431	Phenn	NN	MED	Friedrich Loeffler Institut für Medizinische Mikrobiologie	Friedrich Loeffler Institut für Medizinische Mikrobiologie
FIS_107259	Schaufler	Katharina	MNF	Institut für Pharmazie	Institut für Pharmazie / AG Pharmazeutische Biologie
FIS_112432	Wolff	NN	MED	Institut für Community Medicine	Institut für Community Medicine / Abteilung für Präventionsforschung und Sozialmedizin
FIS_74820	Csader	NN	MED	Institut für Pharmakologie	Institut für Pharmakologie / Abt. Klinische Pharmakologie
FIS_111390	Bläsing	NN	MED	Institut für Community Medicine	Institut für Community Medicine / Abteilung für Präventionsforschung und Sozialmedizin
FIS_63816	Tayar	Allam	MED	Klinik und Poliklinik für Augenheilkunde	Klinik und Poliklinik für Augenheilkunde
FIS_81606	Söhnel	NN	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Klinik und Poliklinik für Mund-Kiefer-Gesichtschirurgie/Plastische Operationen
FIS_112620	Tesch	NN	MED	Institut für Anatomie und Zellbiologie	Institut für Anatomie und Zellbiologie
FIS_114224	Sander	NN	MED	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin	Klinik und Poliklinik für Unfall-, Wiederherstellungschirurgie und Rehabilitative Medizin
FIS_96789	Kolb	NN	MNF	Leibniz-Institut für Plasmaforschung und Technologie e.V. (INP)	Leibniz-Institut für Plasmaforschung und Technologie e.V. (INP)
FIS_115672	Kocher	Thomas	MED	Zentrum für Zahn-, Mund- und Kieferheilkunde	Zentrum für Zahn-, Mund- und Kieferheilkunde / Poliklinik für Zahnerhaltung,Parodontologie, Endodontologie; Präventive Zahnmedizin und Kinderzahnheilkunde
FIS_91870	Drenic	NN	MED	Institut für Anatomie und Zellbiologie	Institut für Anatomie und Zellbiologie
